Country Code (ISO3),Region,Zip,Weight From,Weight To,Price,Type
DEU,*,*,15.01,15.5,72.66,SDA Tradizionale ZONA  1
DEU,*,*,15.51,16,73.62,SDA Tradizionale ZONA  1
DEU,*,*,16.01,16.5,74.58,SDA Tradizionale ZONA  1
DEU,*,*,16.51,17,75.60,SDA Tradizionale ZONA  1
DEU,*,*,17.01,17.5,76.56,SDA Tradizionale ZONA  1
DEU,*,*,17.51,18,77.52,SDA Tradizionale ZONA  1
DEU,*,*,18.01,18.5,78.54,SDA Tradizionale ZONA  1
DEU,*,*,18.51,19,79.50,SDA Tradizionale ZONA  1
DEU,*,*,19.01,19.5,80.46,SDA Tradizionale ZONA  1
DEU,*,*,19.51,20,81.42,SDA Tradizionale ZONA  1
DEU,*,*,20.01,20.5,82.26,SDA Tradizionale ZONA  1
DEU,*,*,20.51,21,95.94,SDA Tradizionale ZONA  1
DEU,*,*,21.01,21.5,96.90,SDA Tradizionale ZONA  1
DEU,*,*,21.51,22,97.86,SDA Tradizionale ZONA  1
DEU,*,*,22.01,22.5,98.82,SDA Tradizionale ZONA  1
DEU,*,*,22.51,23,99.78,SDA Tradizionale ZONA  1
DEU,*,*,23.01,23.5,100.74,SDA Tradizionale ZONA  1
DEU,*,*,23.51,24,101.70,SDA Tradizionale ZONA  1
DEU,*,*,24.01,24.5,102.66,SDA Tradizionale ZONA  1
DEU,*,*,24.51,25,103.62,SDA Tradizionale ZONA  1
DEU,*,*,25.01,25.5,104.58,SDA Tradizionale ZONA  1
DEU,*,*,25.51,26,105.48,SDA Tradizionale ZONA  1
DEU,*,*,26.01,26.5,106.50,SDA Tradizionale ZONA  1
DEU,*,*,26.51,27,107.46,SDA Tradizionale ZONA  1
DEU,*,*,27.01,27.5,108.42,SDA Tradizionale ZONA  1
DEU,*,*,27.51,28,109.38,SDA Tradizionale ZONA  1
DEU,*,*,28.01,28.5,110.34,SDA Tradizionale ZONA  1
DEU,*,*,28.51,29,111.30,SDA Tradizionale ZONA  1
DEU,*,*,29.01,2.5,112.26,SDA Tradizionale ZONA  1
DEU,*,*,29.51,30,113.22,SDA Tradizionale ZONA  1
GRC,*,*,0,0.5,31.86,SDA Tradizionale ZONA  1
GRC,*,*,0.51,1,33.30,SDA Tradizionale ZONA  1
GRC,*,*,1.01,1.5,34.38,SDA Tradizionale ZONA  1
GRC,*,*,1.51,2,36.06,SDA Tradizionale ZONA  1
GRC,*,*,2.01,2.5,37.80,SDA Tradizionale ZONA  1
GRC,*,*,2.51,3,40.20,SDA Tradizionale ZONA  1
GRC,*,*,3.01,3.5,41.40,SDA Tradizionale ZONA  1
GRC,*,*,3.51,4,42.90,SDA Tradizionale ZONA  1
GRC,*,*,4.01,4.5,44.46,SDA Tradizionale ZONA  1
GRC,*,*,4.51,5,45.96,SDA Tradizionale ZONA  1
GRC,*,*,5.01,5.5,47.22,SDA Tradizionale ZONA  1
GRC,*,*,5.51,6,47.34,SDA Tradizionale ZONA  1
GRC,*,*,6.01,6.5,47.82,SDA Tradizionale ZONA  1
GRC,*,*,6.51,7,49.20,SDA Tradizionale ZONA  1
GRC,*,*,7.01,7.5,50.58,SDA Tradizionale ZONA  1
GRC,*,*,7.51,8,51.90,SDA Tradizionale ZONA  1
GRC,*,*,8.01,8.5,53.22,SDA Tradizionale ZONA  1
GRC,*,*,8.51,9,54.60,SDA Tradizionale ZONA  1
GRC,*,*,9.01,9.5,56.04,SDA Tradizionale ZONA  1
GRC,*,*,9.51,10,57.42,SDA Tradizionale ZONA  1
GRC,*,*,10.01,10.5,61.32,SDA Tradizionale ZONA  1
GRC,*,*,10.51,11,63.96,SDA Tradizionale ZONA  1
GRC,*,*,11.01,11.5,64.92,SDA Tradizionale ZONA  1
GRC,*,*,11.51,12,65.88,SDA Tradizionale ZONA  1
GRC,*,*,12.01,12.5,66.84,SDA Tradizionale ZONA  1
GRC,*,*,12.51,13,67.80,SDA Tradizionale ZONA  1
GRC,*,*,13.01,13.5,68.76,SDA Tradizionale ZONA  1
GRC,*,*,13.51,14,69.78,SDA Tradizionale ZONA  1
GRC,*,*,14.01,14.5,70.74,SDA Tradizionale ZONA  1
GRC,*,*,14.5,15,71.70,SDA Tradizionale ZONA  1
GRC,*,*,15.01,15.5,72.66,SDA Tradizionale ZONA  1
GRC,*,*,15.51,16,73.62,SDA Tradizionale ZONA  1
GRC,*,*,16.01,16.5,74.58,SDA Tradizionale ZONA  1
GRC,*,*,16.51,17,75.60,SDA Tradizionale ZONA  1
GRC,*,*,17.01,17.5,76.56,SDA Tradizionale ZONA  1
GRC,*,*,17.51,18,77.52,SDA Tradizionale ZONA  1
GRC,*,*,18.01,18.5,78.54,SDA Tradizionale ZONA  1
GRC,*,*,18.51,19,79.50,SDA Tradizionale ZONA  1
GRC,*,*,19.01,19.5,80.46,SDA Tradizionale ZONA  1
GRC,*,*,19.51,20,81.42,SDA Tradizionale ZONA  1
GRC,*,*,20.01,20.5,82.26,SDA Tradizionale ZONA  1
GRC,*,*,20.51,21,95.94,SDA Tradizionale ZONA  1
GRC,*,*,21.01,21.5,96.90,SDA Tradizionale ZONA  1
GRC,*,*,21.51,22,97.86,SDA Tradizionale ZONA  1
GRC,*,*,22.01,22.5,98.82,SDA Tradizionale ZONA  1
GRC,*,*,22.51,23,99.78,SDA Tradizionale ZONA  1
GRC,*,*,23.01,23.5,100.74,SDA Tradizionale ZONA  1
GRC,*,*,23.51,24,101.70,SDA Tradizionale ZONA  1
GRC,*,*,24.01,24.5,102.66,SDA Tradizionale ZONA  1
GRC,*,*,24.51,25,103.62,SDA Tradizionale ZONA  1
GRC,*,*,25.01,25.5,104.58,SDA Tradizionale ZONA  1
GRC,*,*,25.51,26,105.48,SDA Tradizionale ZONA  1
GRC,*,*,26.01,26.5,106.50,SDA Tradizionale ZONA  1
GRC,*,*,26.51,27,107.46,SDA Tradizionale ZONA  1
GRC,*,*,27.01,27.5,108.42,SDA Tradizionale ZONA  1
GRC,*,*,27.51,28,109.38,SDA Tradizionale ZONA  1
GRC,*,*,28.01,28.5,110.34,SDA Tradizionale ZONA  1
GRC,*,*,28.51,29,111.30,SDA Tradizionale ZONA  1
GRC,*,*,29.01,2.5,112.26,SDA Tradizionale ZONA  1
GRC,*,*,29.51,30,113.22,SDA Tradizionale ZONA  1
GRL,*,*,0,0.5,31.86,SDA Tradizionale ZONA  1
GRL,*,*,0.51,1,33.30,SDA Tradizionale ZONA  1
GRL,*,*,1.01,1.5,34.38,SDA Tradizionale ZONA  1
GRL,*,*,1.51,2,36.06,SDA Tradizionale ZONA  1
GRL,*,*,2.01,2.5,37.80,SDA Tradizionale ZONA  1
GRL,*,*,2.51,3,40.20,SDA Tradizionale ZONA  1
GRL,*,*,3.01,3.5,41.40,SDA Tradizionale ZONA  1
GRL,*,*,3.51,4,42.90,SDA Tradizionale ZONA  1
GRL,*,*,4.01,4.5,44.46,SDA Tradizionale ZONA  1
GRL,*,*,4.51,5,45.96,SDA Tradizionale ZONA  1
GRL,*,*,5.01,5.5,47.22,SDA Tradizionale ZONA  1
GRL,*,*,5.51,6,47.34,SDA Tradizionale ZONA  1
GRL,*,*,6.01,6.5,47.82,SDA Tradizionale ZONA  1
GRL,*,*,6.51,7,49.20,SDA Tradizionale ZONA  1
GRL,*,*,7.01,7.5,50.58,SDA Tradizionale ZONA  1
GRL,*,*,7.51,8,51.90,SDA Tradizionale ZONA  1
GRL,*,*,8.01,8.5,53.22,SDA Tradizionale ZONA  1
GRL,*,*,8.51,9,54.60,SDA Tradizionale ZONA  1
GRL,*,*,9.01,9.5,56.04,SDA Tradizionale ZONA  1
GRL,*,*,9.51,10,57.42,SDA Tradizionale ZONA  1
GRL,*,*,10.01,10.5,61.32,SDA Tradizionale ZONA  1
GRL,*,*,10.51,11,63.96,SDA Tradizionale ZONA  1
GRL,*,*,11.01,11.5,64.92,SDA Tradizionale ZONA  1
GRL,*,*,11.51,12,65.88,SDA Tradizionale ZONA  1
GRL,*,*,12.01,12.5,66.84,SDA Tradizionale ZONA  1
GRL,*,*,12.51,13,67.80,SDA Tradizionale ZONA  1
GRL,*,*,13.01,13.5,68.76,SDA Tradizionale ZONA  1
GRL,*,*,13.51,14,69.78,SDA Tradizionale ZONA  1
GRL,*,*,14.01,14.5,70.74,SDA Tradizionale ZONA  1
GRL,*,*,14.5,15,71.70,SDA Tradizionale ZONA  1
GRL,*,*,15.01,15.5,72.66,SDA Tradizionale ZONA  1
GRL,*,*,15.51,16,73.62,SDA Tradizionale ZONA  1
GRL,*,*,16.01,16.5,74.58,SDA Tradizionale ZONA  1
GRL,*,*,16.51,17,75.60,SDA Tradizionale ZONA  1
GRL,*,*,17.01,17.5,76.56,SDA Tradizionale ZONA  1
GRL,*,*,17.51,18,77.52,SDA Tradizionale ZONA  1
GRL,*,*,18.01,18.5,78.54,SDA Tradizionale ZONA  1
GRL,*,*,18.51,19,79.50,SDA Tradizionale ZONA  1
GRL,*,*,19.01,19.5,80.46,SDA Tradizionale ZONA  1
GRL,*,*,19.51,20,81.42,SDA Tradizionale ZONA  1
GRL,*,*,20.01,20.5,82.26,SDA Tradizionale ZONA  1
GRL,*,*,20.51,21,95.94,SDA Tradizionale ZONA  1
GRL,*,*,21.01,21.5,96.90,SDA Tradizionale ZONA  1
GRL,*,*,21.51,22,97.86,SDA Tradizionale ZONA  1
GRL,*,*,22.01,22.5,98.82,SDA Tradizionale ZONA  1
GRL,*,*,22.51,23,99.78,SDA Tradizionale ZONA  1
GRL,*,*,23.01,23.5,100.74,SDA Tradizionale ZONA  1
GRL,*,*,23.51,24,101.70,SDA Tradizionale ZONA  1
GRL,*,*,24.01,24.5,102.66,SDA Tradizionale ZONA  1
GRL,*,*,24.51,25,103.62,SDA Tradizionale ZONA  1
GRL,*,*,25.01,25.5,104.58,SDA Tradizionale ZONA  1
GRL,*,*,25.51,26,105.48,SDA Tradizionale ZONA  1
GRL,*,*,26.01,26.5,106.50,SDA Tradizionale ZONA  1
GRL,*,*,26.51,27,107.46,SDA Tradizionale ZONA  1
GRL,*,*,27.01,27.5,108.42,SDA Tradizionale ZONA  1
GRL,*,*,27.51,28,109.38,SDA Tradizionale ZONA  1
GRL,*,*,28.01,28.5,110.34,SDA Tradizionale ZONA  1
GRL,*,*,28.51,29,111.30,SDA Tradizionale ZONA  1
GRL,*,*,29.01,2.5,112.26,SDA Tradizionale ZONA  1
GRL,*,*,29.51,30,113.22,SDA Tradizionale ZONA  1
IRL,*,*,0,0.5,31.86,SDA Tradizionale ZONA  1
IRL,*,*,0.51,1,33.30,SDA Tradizionale ZONA  1
IRL,*,*,1.01,1.5,34.38,SDA Tradizionale ZONA  1
IRL,*,*,1.51,2,36.06,SDA Tradizionale ZONA  1
IRL,*,*,2.01,2.5,37.80,SDA Tradizionale ZONA  1
IRL,*,*,2.51,3,40.20,SDA Tradizionale ZONA  1
IRL,*,*,3.01,3.5,41.40,SDA Tradizionale ZONA  1
IRL,*,*,3.51,4,42.90,SDA Tradizionale ZONA  1
IRL,*,*,4.01,4.5,44.46,SDA Tradizionale ZONA  1
IRL,*,*,4.51,5,45.96,SDA Tradizionale ZONA  1
IRL,*,*,5.01,5.5,47.22,SDA Tradizionale ZONA  1
IRL,*,*,5.51,6,47.34,SDA Tradizionale ZONA  1
IRL,*,*,6.01,6.5,47.82,SDA Tradizionale ZONA  1
IRL,*,*,6.51,7,49.20,SDA Tradizionale ZONA  1
IRL,*,*,7.01,7.5,50.58,SDA Tradizionale ZONA  1
IRL,*,*,7.51,8,51.90,SDA Tradizionale ZONA  1
IRL,*,*,8.01,8.5,53.22,SDA Tradizionale ZONA  1
IRL,*,*,8.51,9,54.60,SDA Tradizionale ZONA  1
IRL,*,*,9.01,9.5,56.04,SDA Tradizionale ZONA  1
IRL,*,*,9.51,10,57.42,SDA Tradizionale ZONA  1
IRL,*,*,10.01,10.5,61.32,SDA Tradizionale ZONA  1
IRL,*,*,10.51,11,63.96,SDA Tradizionale ZONA  1
IRL,*,*,11.01,11.5,64.92,SDA Tradizionale ZONA  1
IRL,*,*,11.51,12,65.88,SDA Tradizionale ZONA  1
IRL,*,*,12.01,12.5,66.84,SDA Tradizionale ZONA  1
IRL,*,*,12.51,13,67.80,SDA Tradizionale ZONA  1
IRL,*,*,13.01,13.5,68.76,SDA Tradizionale ZONA  1
IRL,*,*,13.51,14,69.78,SDA Tradizionale ZONA  1
IRL,*,*,14.01,14.5,70.74,SDA Tradizionale ZONA  1
IRL,*,*,14.5,15,71.70,SDA Tradizionale ZONA  1
IRL,*,*,15.01,15.5,72.66,SDA Tradizionale ZONA  1
IRL,*,*,15.51,16,73.62,SDA Tradizionale ZONA  1
IRL,*,*,16.01,16.5,74.58,SDA Tradizionale ZONA  1
IRL,*,*,16.51,17,75.60,SDA Tradizionale ZONA  1
IRL,*,*,17.01,17.5,76.56,SDA Tradizionale ZONA  1
IRL,*,*,17.51,18,77.52,SDA Tradizionale ZONA  1
IRL,*,*,18.01,18.5,78.54,SDA Tradizionale ZONA  1
IRL,*,*,18.51,19,79.50,SDA Tradizionale ZONA  1
IRL,*,*,19.01,19.5,80.46,SDA Tradizionale ZONA  1
IRL,*,*,19.51,20,81.42,SDA Tradizionale ZONA  1
IRL,*,*,20.01,20.5,82.26,SDA Tradizionale ZONA  1
IRL,*,*,20.51,21,95.94,SDA Tradizionale ZONA  1
IRL,*,*,21.01,21.5,96.90,SDA Tradizionale ZONA  1
IRL,*,*,21.51,22,97.86,SDA Tradizionale ZONA  1
IRL,*,*,22.01,22.5,98.82,SDA Tradizionale ZONA  1
IRL,*,*,22.51,23,99.78,SDA Tradizionale ZONA  1
IRL,*,*,23.01,23.5,100.74,SDA Tradizionale ZONA  1
IRL,*,*,23.51,24,101.70,SDA Tradizionale ZONA  1
IRL,*,*,24.01,24.5,102.66,SDA Tradizionale ZONA  1
IRL,*,*,24.51,25,103.62,SDA Tradizionale ZONA  1
IRL,*,*,25.01,25.5,104.58,SDA Tradizionale ZONA  1
IRL,*,*,25.51,26,105.48,SDA Tradizionale ZONA  1
IRL,*,*,26.01,26.5,106.50,SDA Tradizionale ZONA  1
IRL,*,*,26.51,27,107.46,SDA Tradizionale ZONA  1
IRL,*,*,27.01,27.5,108.42,SDA Tradizionale ZONA  1
IRL,*,*,27.51,28,109.38,SDA Tradizionale ZONA  1
IRL,*,*,28.01,28.5,110.34,SDA Tradizionale ZONA  1
IRL,*,*,28.51,29,111.30,SDA Tradizionale ZONA  1
IRL,*,*,29.01,2.5,112.26,SDA Tradizionale ZONA  1
IRL,*,*,29.51,30,113.22,SDA Tradizionale ZONA  1
FRO,*,*,0,0.5,31.86,SDA Tradizionale ZONA  1
FRO,*,*,0.51,1,33.30,SDA Tradizionale ZONA  1
FRO,*,*,1.01,1.5,34.38,SDA Tradizionale ZONA  1
FRO,*,*,1.51,2,36.06,SDA Tradizionale ZONA  1
FRO,*,*,2.01,2.5,37.80,SDA Tradizionale ZONA  1
FRO,*,*,2.51,3,40.20,SDA Tradizionale ZONA  1
FRO,*,*,3.01,3.5,41.40,SDA Tradizionale ZONA  1
FRO,*,*,3.51,4,42.90,SDA Tradizionale ZONA  1
FRO,*,*,4.01,4.5,44.46,SDA Tradizionale ZONA  1
FRO,*,*,4.51,5,45.96,SDA Tradizionale ZONA  1
FRO,*,*,5.01,5.5,47.22,SDA Tradizionale ZONA  1
FRO,*,*,5.51,6,47.34,SDA Tradizionale ZONA  1
FRO,*,*,6.01,6.5,47.82,SDA Tradizionale ZONA  1
FRO,*,*,6.51,7,49.20,SDA Tradizionale ZONA  1
FRO,*,*,7.01,7.5,50.58,SDA Tradizionale ZONA  1
FRO,*,*,7.51,8,51.90,SDA Tradizionale ZONA  1
FRO,*,*,8.01,8.5,53.22,SDA Tradizionale ZONA  1
FRO,*,*,8.51,9,54.60,SDA Tradizionale ZONA  1
FRO,*,*,9.01,9.5,56.04,SDA Tradizionale ZONA  1
FRO,*,*,9.51,10,57.42,SDA Tradizionale ZONA  1
FRO,*,*,10.01,10.5,61.32,SDA Tradizionale ZONA  1
FRO,*,*,10.51,11,63.96,SDA Tradizionale ZONA  1
FRO,*,*,11.01,11.5,64.92,SDA Tradizionale ZONA  1
FRO,*,*,11.51,12,65.88,SDA Tradizionale ZONA  1
FRO,*,*,12.01,12.5,66.84,SDA Tradizionale ZONA  1
FRO,*,*,12.51,13,67.80,SDA Tradizionale ZONA  1
FRO,*,*,13.01,13.5,68.76,SDA Tradizionale ZONA  1
FRO,*,*,13.51,14,69.78,SDA Tradizionale ZONA  1
FRO,*,*,14.01,14.5,70.74,SDA Tradizionale ZONA  1
FRO,*,*,14.5,15,71.70,SDA Tradizionale ZONA  1
FRO,*,*,15.01,15.5,72.66,SDA Tradizionale ZONA  1
FRO,*,*,15.51,16,73.62,SDA Tradizionale ZONA  1
FRO,*,*,16.01,16.5,74.58,SDA Tradizionale ZONA  1
FRO,*,*,16.51,17,75.60,SDA Tradizionale ZONA  1
FRO,*,*,17.01,17.5,76.56,SDA Tradizionale ZONA  1
FRO,*,*,17.51,18,77.52,SDA Tradizionale ZONA  1
FRO,*,*,18.01,18.5,78.54,SDA Tradizionale ZONA  1
FRO,*,*,18.51,19,79.50,SDA Tradizionale ZONA  1
FRO,*,*,19.01,19.5,80.46,SDA Tradizionale ZONA  1
FRO,*,*,19.51,20,81.42,SDA Tradizionale ZONA  1
FRO,*,*,20.01,20.5,82.26,SDA Tradizionale ZONA  1
FRO,*,*,20.51,21,95.94,SDA Tradizionale ZONA  1
FRO,*,*,21.01,21.5,96.90,SDA Tradizionale ZONA  1
FRO,*,*,21.51,22,97.86,SDA Tradizionale ZONA  1
FRO,*,*,22.01,22.5,98.82,SDA Tradizionale ZONA  1
FRO,*,*,22.51,23,99.78,SDA Tradizionale ZONA  1
FRO,*,*,23.01,23.5,100.74,SDA Tradizionale ZONA  1
FRO,*,*,23.51,24,101.70,SDA Tradizionale ZONA  1
FRO,*,*,24.01,24.5,102.66,SDA Tradizionale ZONA  1
FRO,*,*,24.51,25,103.62,SDA Tradizionale ZONA  1
FRO,*,*,25.01,25.5,104.58,SDA Tradizionale ZONA  1
FRO,*,*,25.51,26,105.48,SDA Tradizionale ZONA  1
FRO,*,*,26.01,26.5,106.50,SDA Tradizionale ZONA  1
FRO,*,*,26.51,27,107.46,SDA Tradizionale ZONA  1
FRO,*,*,27.01,27.5,108.42,SDA Tradizionale ZONA  1
FRO,*,*,27.51,28,109.38,SDA Tradizionale ZONA  1
FRO,*,*,28.01,28.5,110.34,SDA Tradizionale ZONA  1
FRO,*,*,28.51,29,111.30,SDA Tradizionale ZONA  1
FRO,*,*,29.01,2.5,112.26,SDA Tradizionale ZONA  1
FRO,*,*,29.51,30,113.22,SDA Tradizionale ZONA  1
LUX,*,*,0,0.5,31.86,SDA Tradizionale ZONA  1
LUX,*,*,0.51,1,33.30,SDA Tradizionale ZONA  1
LUX,*,*,1.01,1.5,34.38,SDA Tradizionale ZONA  1
LUX,*,*,1.51,2,36.06,SDA Tradizionale ZONA  1
LUX,*,*,2.01,2.5,37.80,SDA Tradizionale ZONA  1
LUX,*,*,2.51,3,40.20,SDA Tradizionale ZONA  1
LUX,*,*,3.01,3.5,41.40,SDA Tradizionale ZONA  1
LUX,*,*,3.51,4,42.90,SDA Tradizionale ZONA  1
LUX,*,*,4.01,4.5,44.46,SDA Tradizionale ZONA  1
LUX,*,*,4.51,5,45.96,SDA Tradizionale ZONA  1
LUX,*,*,5.01,5.5,47.22,SDA Tradizionale ZONA  1
LUX,*,*,5.51,6,47.34,SDA Tradizionale ZONA  1
LUX,*,*,6.01,6.5,47.82,SDA Tradizionale ZONA  1
LUX,*,*,6.51,7,49.20,SDA Tradizionale ZONA  1
LUX,*,*,7.01,7.5,50.58,SDA Tradizionale ZONA  1
LUX,*,*,7.51,8,51.90,SDA Tradizionale ZONA  1
LUX,*,*,8.01,8.5,53.22,SDA Tradizionale ZONA  1
LUX,*,*,8.51,9,54.60,SDA Tradizionale ZONA  1
LUX,*,*,9.01,9.5,56.04,SDA Tradizionale ZONA  1
LUX,*,*,9.51,10,57.42,SDA Tradizionale ZONA  1
LUX,*,*,10.01,10.5,61.32,SDA Tradizionale ZONA  1
LUX,*,*,10.51,11,63.96,SDA Tradizionale ZONA  1
LUX,*,*,11.01,11.5,64.92,SDA Tradizionale ZONA  1
LUX,*,*,11.51,12,65.88,SDA Tradizionale ZONA  1
LUX,*,*,12.01,12.5,66.84,SDA Tradizionale ZONA  1
LUX,*,*,12.51,13,67.80,SDA Tradizionale ZONA  1
LUX,*,*,13.01,13.5,68.76,SDA Tradizionale ZONA  1
LUX,*,*,13.51,14,69.78,SDA Tradizionale ZONA  1
LUX,*,*,14.01,14.5,70.74,SDA Tradizionale ZONA  1
LUX,*,*,14.5,15,71.70,SDA Tradizionale ZONA  1
LUX,*,*,15.01,15.5,72.66,SDA Tradizionale ZONA  1
LUX,*,*,15.51,16,73.62,SDA Tradizionale ZONA  1
LUX,*,*,16.01,16.5,74.58,SDA Tradizionale ZONA  1
LUX,*,*,16.51,17,75.60,SDA Tradizionale ZONA  1
LUX,*,*,17.01,17.5,76.56,SDA Tradizionale ZONA  1
LUX,*,*,17.51,18,77.52,SDA Tradizionale ZONA  1
LUX,*,*,18.01,18.5,78.54,SDA Tradizionale ZONA  1
LUX,*,*,18.51,19,79.50,SDA Tradizionale ZONA  1
LUX,*,*,19.01,19.5,80.46,SDA Tradizionale ZONA  1
LUX,*,*,19.51,20,81.42,SDA Tradizionale ZONA  1
LUX,*,*,20.01,20.5,82.26,SDA Tradizionale ZONA  1
LUX,*,*,20.51,21,95.94,SDA Tradizionale ZONA  1
LUX,*,*,21.01,21.5,96.90,SDA Tradizionale ZONA  1
LUX,*,*,21.51,22,97.86,SDA Tradizionale ZONA  1
LUX,*,*,22.01,22.5,98.82,SDA Tradizionale ZONA  1
LUX,*,*,22.51,23,99.78,SDA Tradizionale ZONA  1
LUX,*,*,23.01,23.5,100.74,SDA Tradizionale ZONA  1
LUX,*,*,23.51,24,101.70,SDA Tradizionale ZONA  1
LUX,*,*,24.01,24.5,102.66,SDA Tradizionale ZONA  1
LUX,*,*,24.51,25,103.62,SDA Tradizionale ZONA  1
LUX,*,*,25.01,25.5,104.58,SDA Tradizionale ZONA  1
LUX,*,*,25.51,26,105.48,SDA Tradizionale ZONA  1
LUX,*,*,26.01,26.5,106.50,SDA Tradizionale ZONA  1
LUX,*,*,26.51,27,107.46,SDA Tradizionale ZONA  1
LUX,*,*,27.01,27.5,108.42,SDA Tradizionale ZONA  1
LUX,*,*,27.51,28,109.38,SDA Tradizionale ZONA  1
LUX,*,*,28.01,28.5,110.34,SDA Tradizionale ZONA  1
LUX,*,*,28.51,29,111.30,SDA Tradizionale ZONA  1
LUX,*,*,29.01,2.5,112.26,SDA Tradizionale ZONA  1
LUX,*,*,29.51,30,113.22,SDA Tradizionale ZONA  1
MCO,*,*,0,0.5,31.86,SDA Tradizionale ZONA  1
MCO,*,*,0.51,1,33.30,SDA Tradizionale ZONA  1
MCO,*,*,1.01,1.5,34.38,SDA Tradizionale ZONA  1
MCO,*,*,1.51,2,36.06,SDA Tradizionale ZONA  1
MCO,*,*,2.01,2.5,37.80,SDA Tradizionale ZONA  1
MCO,*,*,2.51,3,40.20,SDA Tradizionale ZONA  1
MCO,*,*,3.01,3.5,41.40,SDA Tradizionale ZONA  1
MCO,*,*,3.51,4,42.90,SDA Tradizionale ZONA  1
MCO,*,*,4.01,4.5,44.46,SDA Tradizionale ZONA  1
MCO,*,*,4.51,5,45.96,SDA Tradizionale ZONA  1
MCO,*,*,5.01,5.5,47.22,SDA Tradizionale ZONA  1
MCO,*,*,5.51,6,47.34,SDA Tradizionale ZONA  1
MCO,*,*,6.01,6.5,47.82,SDA Tradizionale ZONA  1
MCO,*,*,6.51,7,49.20,SDA Tradizionale ZONA  1
MCO,*,*,7.01,7.5,50.58,SDA Tradizionale ZONA  1
MCO,*,*,7.51,8,51.90,SDA Tradizionale ZONA  1
MCO,*,*,8.01,8.5,53.22,SDA Tradizionale ZONA  1
MCO,*,*,8.51,9,54.60,SDA Tradizionale ZONA  1
MCO,*,*,9.01,9.5,56.04,SDA Tradizionale ZONA  1
MCO,*,*,9.51,10,57.42,SDA Tradizionale ZONA  1
MCO,*,*,10.01,10.5,61.32,SDA Tradizionale ZONA  1
MCO,*,*,10.51,11,63.96,SDA Tradizionale ZONA  1
MCO,*,*,11.01,11.5,64.92,SDA Tradizionale ZONA  1
MCO,*,*,11.51,12,65.88,SDA Tradizionale ZONA  1
MCO,*,*,12.01,12.5,66.84,SDA Tradizionale ZONA  1
MCO,*,*,12.51,13,67.80,SDA Tradizionale ZONA  1
MCO,*,*,13.01,13.5,68.76,SDA Tradizionale ZONA  1
MCO,*,*,13.51,14,69.78,SDA Tradizionale ZONA  1
MCO,*,*,14.01,14.5,70.74,SDA Tradizionale ZONA  1
MCO,*,*,14.5,15,71.70,SDA Tradizionale ZONA  1
MCO,*,*,15.01,15.5,72.66,SDA Tradizionale ZONA  1
MCO,*,*,15.51,16,73.62,SDA Tradizionale ZONA  1
MCO,*,*,16.01,16.5,74.58,SDA Tradizionale ZONA  1
MCO,*,*,16.51,17,75.60,SDA Tradizionale ZONA  1
MCO,*,*,17.01,17.5,76.56,SDA Tradizionale ZONA  1
MCO,*,*,17.51,18,77.52,SDA Tradizionale ZONA  1
MCO,*,*,18.01,18.5,78.54,SDA Tradizionale ZONA  1
MCO,*,*,18.51,19,79.50,SDA Tradizionale ZONA  1
MCO,*,*,19.01,19.5,80.46,SDA Tradizionale ZONA  1
MCO,*,*,19.51,20,81.42,SDA Tradizionale ZONA  1
MCO,*,*,20.01,20.5,82.26,SDA Tradizionale ZONA  1
MCO,*,*,20.51,21,95.94,SDA Tradizionale ZONA  1
MCO,*,*,21.01,21.5,96.90,SDA Tradizionale ZONA  1
MCO,*,*,21.51,22,97.86,SDA Tradizionale ZONA  1
MCO,*,*,22.01,22.5,98.82,SDA Tradizionale ZONA  1
MCO,*,*,22.51,23,99.78,SDA Tradizionale ZONA  1
MCO,*,*,23.01,23.5,100.74,SDA Tradizionale ZONA  1
MCO,*,*,23.51,24,101.70,SDA Tradizionale ZONA  1
MCO,*,*,24.01,24.5,102.66,SDA Tradizionale ZONA  1
MCO,*,*,24.51,25,103.62,SDA Tradizionale ZONA  1
MCO,*,*,25.01,25.5,104.58,SDA Tradizionale ZONA  1
MCO,*,*,25.51,26,105.48,SDA Tradizionale ZONA  1
MCO,*,*,26.01,26.5,106.50,SDA Tradizionale ZONA  1
MCO,*,*,26.51,27,107.46,SDA Tradizionale ZONA  1
MCO,*,*,27.01,27.5,108.42,SDA Tradizionale ZONA  1
MCO,*,*,27.51,28,109.38,SDA Tradizionale ZONA  1
MCO,*,*,28.01,28.5,110.34,SDA Tradizionale ZONA  1
MCO,*,*,28.51,29,111.30,SDA Tradizionale ZONA  1
MCO,*,*,29.01,2.5,112.26,SDA Tradizionale ZONA  1
MCO,*,*,29.51,30,113.22,SDA Tradizionale ZONA  1
NLD,*,*,0,0.5,31.86,SDA Tradizionale ZONA  1
NLD,*,*,0.51,1,33.30,SDA Tradizionale ZONA  1
NLD,*,*,1.01,1.5,34.38,SDA Tradizionale ZONA  1
NLD,*,*,1.51,2,36.06,SDA Tradizionale ZONA  1
NLD,*,*,2.01,2.5,37.80,SDA Tradizionale ZONA  1
NLD,*,*,2.51,3,40.20,SDA Tradizionale ZONA  1
NLD,*,*,3.01,3.5,41.40,SDA Tradizionale ZONA  1
NLD,*,*,3.51,4,42.90,SDA Tradizionale ZONA  1
NLD,*,*,4.01,4.5,44.46,SDA Tradizionale ZONA  1
